######################################################################
#
# 	CONDITIONS OF USE
# ____________________________________________________________________
# 
# 
# The files are freely available for download and use on the condition 
# that APNIC will not be held responsible for any loss or damage 
# arising from the use of the information contained in these reports.
# 
# APNIC endeavours to the best of its ability to ensure the accuracy 
# of these reports; however, APNIC makes no guarantee in this regard.
# 
# In particular, it should be noted that these reports seek to 
# indicate where resources were first allocated or assigned. It is not
# intended that these reports be considered as an authoritative 
# statement of the location in which any specific resource may 
# currently be in use.
# 
# For more information see: 
#
#       http://www.apnic.net/db/rir-stats-format.html
# or
#	ftp://ftp.apnic.net/pub/apnic/stats/apnic/README.TXT
#
######################################################################
#
2|apnic|20220713|74886|19830613|20220712|+1000
apnic|SG|asn|9419|1|19981001|allocated
apnic|AU|asn|9421|1|19981001|allocated
apnic|ID|asn|9422|1|20110708|allocated
apnic|AU|asn|9424|1|19981005|allocated
apnic|AU|asn|9426|1|19981016|allocated
apnic|NZ|asn|9427|3|19981019|allocated
apnic|IN|asn|9430|1|19981019|allocated
apnic|NZ|asn|9431|1|19981022|allocated
apnic|NZ|asn|9432|1|19981022|allocated
apnic|NZ|asn|9433|1|19981022|allocated
apnic|US|asn|9434|1|20210202|allocated
apnic|AU|asn|9435|1|20021115|allocated
apnic|NZ|asn|9436|1|19981102|allocated
apnic|AU|asn|9438|1|19981104|allocated
apnic|NZ|asn|9439|1|19981106|allocated
apnic|HK|asn|9440|1|19981111|allocated
apnic|BD|asn|9441|1|20110708|allocated
apnic|AU|asn|9443|1|19981112|allocated
apnic|HK|asn|9444|1|19981116|allocated
apnic|NZ|asn|9445|1|19981119|allocated
apnic|AU|asn|9447|1|19981123|allocated
apnic|ID|asn|9448|1|19981124|allocated
apnic|AU|asn|9449|1|19981125|allocated
apnic|SG|asn|9450|1|20021016|allocated
apnic|BD|asn|9451|1|20160513|allocated
apnic|KR|asn|9452|8|19981130|allocated
apnic|AU|asn|9460|1|20020926|allocated
apnic|AU|asn|9461|1|19981201|allocated
apnic|ID|asn|9462|1|20011203|allocated
apnic|AU|asn|9463|1|19981203|allocated
apnic|TH|asn|9464|1|19981203|allocated
apnic|JP|asn|9466|1|19981211|allocated
apnic|AU|asn|9467|1|19981211|allocated
apnic|HK|asn|9468|1|19981211|allocated
apnic|NZ|asn|9469|1|19981215|allocated
apnic|NZ|asn|9470|1|19981216|allocated
apnic|PF|asn|9471|1|19981216|allocated
apnic|AU|asn|9472|1|20110711|allocated
apnic|AU|asn|9473|1|19990106|allocated
apnic|HK|asn|9474|1|19990107|allocated
apnic|TH|asn|9475|1|19990114|allocated
apnic|AU|asn|9476|1|19990118|allocated
apnic|AU|asn|9477|1|19990122|allocated
apnic|HK|asn|9478|1|19990128|allocated
apnic|AU|asn|9479|1|20110712|allocated
apnic|AU|asn|9480|1|19990202|allocated
apnic|AU|asn|9481|1|19990203|allocated
apnic|AU|asn|9482|1|19990208|allocated
apnic|NZ|asn|9483|1|20040702|allocated
apnic|MN|asn|9484|1|20020930|allocated
apnic|AU|asn|9485|1|19990215|allocated
apnic|TH|asn|9486|1|19990222|allocated
apnic|KR|asn|9487|8|19990222|allocated
apnic|NZ|asn|9495|1|19990323|allocated
apnic|AU|asn|9496|1|19990305|allocated
apnic|PH|asn|9497|1|19990308|allocated
apnic|IN|asn|9498|1|19990309|allocated
apnic|AU|asn|9499|1|20031003|allocated
apnic|NZ|asn|9500|1|19990315|allocated
apnic|IN|asn|9501|1|20010614|allocated
apnic|HK|asn|9502|1|19990318|allocated
apnic|NZ|asn|9503|1|19990323|allocated
apnic|TW|asn|9505|1|19990324|allocated
apnic|SG|asn|9506|1|19990328|allocated
apnic|AU|asn|9507|1|20160721|allocated
apnic|AU|asn|9508|1|19990402|allocated
apnic|AU|asn|9509|1|19990408|allocated
apnic|AU|asn|9510|1|19990409|allocated
apnic|NZ|asn|9511|1|19990413|allocated
apnic|AU|asn|9512|1|20090320|allocated
apnic|HK|asn|9513|1|19990413|allocated
apnic|AU|asn|9514|1|19990421|allocated
apnic|PH|asn|9515|1|19990423|allocated
apnic|CN|asn|9516|1|20210202|allocated
apnic|AU|asn|9517|1|20060607|allocated
apnic|AU|asn|9518|1|19990507|allocated
apnic|AU|asn|9519|1|19990510|allocated
apnic|HK|asn|9520|1|19990512|allocated
apnic|KR|asn|9521|12|19990513|allocated
apnic|TH|asn|9533|1|19990513|allocated
apnic|MY|asn|9534|1|19990517|allocated
apnic|CN|asn|9535|1|20100615|allocated
apnic|HK|asn|9536|1|19990520|allocated
apnic|NZ|asn|9537|1|20040427|allocated
apnic|HK|asn|9538|1|19990525|allocated
apnic|TW|asn|9539|1|19990525|allocated
apnic|IN|asn|9540|1|20181017|allocated
apnic|PK|asn|9541|1|19990601|allocated
apnic|HK|asn|9542|1|20160726|allocated
apnic|AU|asn|9543|1|19990603|allocated
apnic|AU|asn|9544|1|19990604|allocated
apnic|AU|asn|9545|1|20001228|allocated
apnic|TH|asn|9546|1|19990615|allocated
apnic|AU|asn|9547|1|19990615|allocated
apnic|GU|asn|9548|1|19990617|allocated
apnic|AU|asn|9549|1|19990617|allocated
apnic|AU|asn|9550|1|19990618|allocated
apnic|TH|asn|9551|1|19990622|allocated
apnic|AU|asn|9552|1|20080910|allocated
apnic|AU|asn|9553|1|19990628|allocated
apnic|HK|asn|9554|1|20160523|allocated
apnic|AU|asn|9555|1|19990630|allocated
apnic|AU|asn|9556|1|19990630|allocated
apnic|PK|asn|9557|1|19990701|allocated
apnic|IN|asn|9558|1|20160727|allocated
apnic|NZ|asn|9559|1|19990709|allocated
apnic|NZ|asn|9560|1|19990712|allocated
apnic|NZ|asn|9561|1|19990713|allocated
apnic|TH|asn|9562|1|19990713|allocated
apnic|AU|asn|9563|1|19990713|allocated
apnic|AU|asn|9564|1|19990715|allocated
apnic|AU|asn|9565|1|19990715|allocated
apnic|AU|asn|9566|1|19990720|allocated
apnic|AU|asn|9567|1|19990720|allocated
apnic|KR|asn|9568|12|19990721|allocated
apnic|IN|asn|9580|1|20090119|allocated
apnic|HK|asn|9581|2|19990723|allocated
apnic|IN|asn|9583|1|19990723|allocated
apnic|HK|asn|9584|1|19990727|allocated
apnic|AU|asn|9585|1|19990730|allocated
apnic|HK|asn|9586|1|19990802|allocated
apnic|TH|asn|9587|1|20090121|allocated
apnic|AU|asn|9588|1|19990804|allocated
apnic|HK|asn|9589|1|19990805|allocated
apnic|HK|asn|9590|1|19990805|allocated
apnic|JP|asn|9591|32|19990805|allocated
apnic|AU|asn|9623|1|19990806|allocated
apnic|AU|asn|9624|1|19990809|allocated
apnic|JP|asn|9625|1|19990810|allocated
apnic|AU|asn|9626|1|20031008|allocated
apnic|AU|asn|9627|1|19990813|allocated
apnic|KR|asn|9628|20|19990818|allocated
apnic|AU|asn|9648|1|19990820|allocated
apnic|SG|asn|9649|1|19990823|allocated
apnic|AU|asn|9650|1|19990826|allocated
apnic|BD|asn|9651|1|20110714|allocated
apnic|AU|asn|9652|1|19990901|allocated
apnic|IN|asn|9653|1|20091001|allocated
apnic|MM|asn|9654|1|20171110|allocated
apnic|MY|asn|9655|1|20030716|allocated
apnic|SG|asn|9656|1|19990903|allocated
apnic|ID|asn|9657|1|19990903|allocated
apnic|PH|asn|9658|1|19990903|allocated
apnic|AU|asn|9659|1|19990906|allocated
apnic|HK|asn|9660|1|19990906|allocated
apnic|AU|asn|9661|1|20151028|allocated
apnic|NZ|asn|9662|1|19990910|allocated
apnic|HK|asn|9665|1|19990916|allocated
apnic|IN|asn|9666|1|20071105|allocated
apnic|AU|asn|9667|1|19990923|allocated
apnic|AU|asn|9668|1|19990923|allocated
apnic|AU|asn|9669|1|20100604|allocated
apnic|PH|asn|9670|1|19990929|allocated
apnic|TW|asn|9671|1|20031015|allocated
apnic|AU|asn|9672|1|20040804|allocated
apnic|AU|asn|9673|1|19991004|allocated
apnic|TW|asn|9674|8|19991004|allocated
apnic|AU|asn|9682|1|20020208|allocated
apnic|KR|asn|9683|30|19991005|allocated
apnic|AU|asn|9713|1|19991006|allocated
apnic|AU|asn|9714|1|20041215|allocated
apnic|TH|asn|9715|1|19991008|allocated
apnic|AU|asn|9716|1|19991012|allocated
apnic|AU|asn|9717|1|19991012|allocated
apnic|NZ|asn|9718|1|20050805|allocated
apnic|SG|asn|9719|1|19991019|allocated
apnic|AU|asn|9720|1|19991020|allocated
apnic|CN|asn|9721|1|20060907|allocated
apnic|AU|asn|9722|1|20020213|allocated
apnic|AU|asn|9723|1|19991028|allocated
apnic|AU|asn|9724|1|19991028|allocated
apnic|AU|asn|9725|1|19991101|allocated
apnic|HK|asn|9726|1|19991102|allocated
apnic|NZ|asn|9727|1|19991103|allocated
apnic|MY|asn|9728|1|20040630|allocated
apnic|HK|asn|9729|1|19991108|allocated
apnic|IN|asn|9730|1|20070917|allocated
apnic|SG|asn|9731|1|20040531|allocated
apnic|HK|asn|9732|1|19991117|allocated
apnic|NZ|asn|9733|1|20061205|allocated
apnic|AU|asn|9734|1|19991117|allocated
apnic|HK|asn|9735|1|20070403|allocated
apnic|AU|asn|9736|1|19991119|allocated
apnic|TH|asn|9737|1|19991119|allocated
apnic|AU|asn|9738|1|19991119|allocated
apnic|MY|asn|9739|1|20060103|allocated
apnic|HK|asn|9740|1|19991125|allocated
apnic|TH|asn|9741|1|19991125|allocated
apnic|PH|asn|9742|1|20030707|allocated
apnic|HK|asn|9744|1|20080303|allocated
apnic|AU|asn|9745|1|19991126|allocated
apnic|AU|asn|9746|1|19991126|allocated
apnic|AU|asn|9747|1|20030717|allocated
apnic|SG|asn|9748|1|20201130|allocated
apnic|AU|asn|9749|1|20070817|allocated
apnic|NZ|asn|9750|1|19991203|allocated
apnic|AS|asn|9751|1|19991208|allocated
apnic|IN|asn|9752|1|20110721|allocated
apnic|KR|asn|9753|32|19991210|allocated
apnic|ID|asn|9785|1|20021001|allocated
apnic|AU|asn|9787|1|19991216|allocated
apnic|NZ|asn|9788|1|20060119|allocated
apnic|MN|asn|9789|1|19991216|allocated
apnic|NZ|asn|9790|1|19991216|allocated
apnic|ID|asn|9791|1|19991220|allocated
apnic|AU|asn|9792|1|19991221|allocated
apnic|HK|asn|9793|1|19991229|allocated
apnic|ID|asn|9794|1|19991229|allocated
apnic|AU|asn|9795|1|20050121|allocated
apnic|IN|asn|9796|1|20000104|allocated
apnic|AU|asn|9797|1|20000105|allocated
apnic|SG|asn|9798|1|20090714|allocated
apnic|AU|asn|9799|1|20100112|allocated
apnic|CN|asn|9800|8|20000110|allocated
apnic|CN|asn|9808|1|20000110|allocated
apnic|CN|asn|9809|11|20000110|allocated
apnic|AU|asn|9820|1|20000110|allocated
apnic|PH|asn|9821|1|20000111|allocated
apnic|AU|asn|9822|1|20000111|allocated
apnic|AU|asn|9823|1|20060509|allocated
apnic|JP|asn|9824|1|20000112|allocated
apnic|BD|asn|9825|1|20030805|allocated
apnic|HK|asn|9826|1|20000114|allocated
apnic|SG|asn|9827|1|20000114|allocated
apnic|HK|asn|9828|1|20000119|allocated
apnic|IN|asn|9829|1|20000119|allocated
apnic|IN|asn|9830|1|20000120|allocated
apnic|TW|asn|9831|1|20000120|allocated
apnic|BD|asn|9832|1|20000124|allocated
apnic|HK|asn|9833|1|20200319|allocated
apnic|NZ|asn|9834|1|20060901|allocated
apnic|TH|asn|9835|1|20000131|allocated
apnic|IN|asn|9836|1|20090119|allocated
apnic|AU|asn|9837|1|20000203|allocated
apnic|AU|asn|9838|1|20100203|allocated
apnic|MP|asn|9839|1|20000203|allocated
apnic|KR|asn|9840|32|20000204|allocated
apnic|NZ|asn|9872|1|20000207|allocated
apnic|LA|asn|9873|1|20000207|allocated
apnic|SG|asn|9874|1|20000210|allocated
apnic|ID|asn|9875|1|20000211|allocated
apnic|NZ|asn|9876|1|20050404|allocated
apnic|SG|asn|9877|1|20000215|allocated
apnic|AU|asn|9878|1|20150923|allocated
apnic|HK|asn|9879|1|20100610|allocated
apnic|AU|asn|9880|1|20051003|allocated
apnic|AU|asn|9881|1|20100528|allocated
apnic|AU|asn|9882|2|20000222|allocated
apnic|KR|asn|9884|1|20010906|allocated
apnic|IN|asn|9885|1|20090903|allocated
apnic|CN|asn|9886|1|20190916|allocated
apnic|NZ|asn|9887|1|20000225|allocated
apnic|AU|asn|9888|1|20000225|allocated
apnic|NZ|asn|9889|1|20000229|allocated
apnic|SG|asn|9890|1|20000229|allocated
apnic|TH|asn|9891|1|20030807|allocated
apnic|SG|asn|9892|1|20000302|allocated
apnic|AU|asn|9893|1|20030825|allocated
apnic|AU|asn|9894|1|20040402|allocated
apnic|AU|asn|9895|1|20031010|allocated
apnic|NZ|asn|9896|2|20000306|allocated
apnic|NZ|asn|9898|1|20000308|allocated
apnic|HK|asn|9899|1|20000308|allocated
apnic|KH|asn|9900|1|20000308|allocated
apnic|NZ|asn|9901|1|20000309|allocated
apnic|KH|asn|9902|1|20070926|allocated
apnic|TH|asn|9903|1|20000313|allocated
apnic|JP|asn|9904|1|20000316|allocated
apnic|ID|asn|9905|1|20000316|allocated
apnic|HK|asn|9906|1|20000317|allocated
apnic|HK|asn|9908|1|20000317|allocated
apnic|JP|asn|9909|1|20000321|allocated
apnic|AU|asn|9910|1|20190213|allocated
apnic|SG|asn|9911|1|20000321|allocated
apnic|AU|asn|9912|1|20000322|allocated
apnic|AU|asn|9913|1|20100614|allocated
apnic|HK|asn|9914|1|20000324|allocated
apnic|TW|asn|9915|10|20000328|allocated
apnic|HK|asn|9925|1|20000328|allocated
apnic|BD|asn|9926|1|20160802|allocated
apnic|PH|asn|9927|1|20000331|allocated
apnic|CN|asn|9929|1|20000405|allocated
apnic|MY|asn|9930|1|20000405|allocated
apnic|TH|asn|9931|1|20000405|allocated
apnic|AU|asn|9932|1|20000406|allocated
apnic|AU|asn|9933|1|20000407|allocated
apnic|MN|asn|9934|1|20100817|allocated
apnic|JP|asn|9935|1|20091110|allocated
apnic|CN|asn|9936|1|20160803|allocated
apnic|PK|asn|9937|1|20091001|allocated
apnic|AU|asn|9938|1|20150722|allocated
apnic|CN|asn|9939|1|20000411|allocated
apnic|PK|asn|9940|1|20040205|allocated
apnic|IN|asn|9941|1|20051024|allocated
apnic|AU|asn|9942|1|20000414|allocated
apnic|KR|asn|9943|40|20000414|allocated
apnic|AU|asn|9983|1|20000417|allocated
apnic|AU|asn|9984|1|20110721|allocated
apnic|AU|asn|9985|1|20000419|allocated
apnic|MY|asn|9986|1|20000419|allocated
apnic|AU|asn|9987|1|20000426|allocated
apnic|MM|asn|9988|1|20000426|allocated
apnic|SG|asn|9989|1|20000426|allocated
apnic|JP|asn|9990|32|20000427|allocated
apnic|NZ|asn|10022|1|20000428|allocated
apnic|AU|asn|10023|1|20050321|allocated
apnic|SG|asn|10024|1|20000608|allocated
apnic|AU|asn|10025|1|20050608|allocated
apnic|JP|asn|10026|1|20000609|allocated
apnic|AU|asn|10027|1|20050615|allocated
apnic|TH|asn|10028|1|20000614|allocated
apnic|IN|asn|10029|1|20000614|allocated
apnic|MY|asn|10030|1|20000615|allocated
apnic|SG|asn|10031|1|20000615|allocated
apnic|HK|asn|10032|1|20000615|allocated
apnic|JP|asn|10033|1|20000921|allocated
apnic|KR|asn|10034|40|20000616|allocated
apnic|SG|asn|10074|1|20000921|allocated
apnic|BD|asn|10075|1|20181022|allocated
apnic|MN|asn|10076|1|20000620|allocated
apnic|IN|asn|10077|1|20000620|allocated
apnic|AU|asn|10078|1|20050902|allocated
apnic|AU|asn|10080|1|20070820|allocated
apnic|MY|asn|10081|1|20000623|allocated
apnic|HK|asn|10082|1|20101206|allocated
apnic|AU|asn|10083|1|20000926|allocated
apnic|AU|asn|10084|1|20000926|allocated
apnic|TW|asn|10085|1|20000626|allocated
apnic|SG|asn|10086|1|20000628|allocated
apnic|HK|asn|10087|1|20000628|allocated
apnic|KR|asn|10088|1|20021115|allocated
apnic|TH|asn|10089|1|20050105|allocated
apnic|AU|asn|10090|1|20040804|allocated
apnic|SG|asn|10091|1|20000629|allocated
apnic|AU|asn|10092|1|20040413|allocated
apnic|AU|asn|10093|1|20000630|allocated
apnic|BN|asn|10094|1|20000630|allocated
apnic|CN|asn|10095|1|20160816|allocated
apnic|PH|asn|10096|1|20000703|allocated
apnic|AU|asn|10097|1|20000703|allocated
apnic|HK|asn|10098|1|20071024|allocated
apnic|HK|asn|10099|1|20000706|allocated
apnic|CH|asn|10100|1|20000706|allocated
apnic|BN|asn|10101|1|20050809|allocated
apnic|SG|asn|10102|1|20100428|allocated
apnic|HK|asn|10103|1|20000710|allocated
apnic|AU|asn|10105|1|20000711|allocated
apnic|AU|asn|10106|1|20150811|allocated
apnic|PH|asn|10107|1|20091201|allocated
apnic|HK|asn|10108|1|20011103|allocated
apnic|MN|asn|10109|1|20080104|allocated
apnic|NZ|asn|10110|1|20000720|allocated
apnic|CN|asn|10111|1|20200331|allocated
apnic|PK|asn|10112|1|20160823|allocated
apnic|AU|asn|10113|1|20000724|allocated
apnic|ID|asn|10114|1|20000724|allocated
apnic|AU|asn|10115|1|20000725|allocated
apnic|HK|asn|10116|1|20000725|allocated
apnic|SG|asn|10117|1|20000727|allocated
apnic|HK|asn|10118|1|20000727|allocated
apnic|AU|asn|10119|1|20001030|allocated
apnic|SG|asn|10120|1|20000731|allocated
apnic|IN|asn|10121|1|20160826|allocated
apnic|SG|asn|10122|1|20190517|allocated
apnic|IN|asn|10123|1|20190522|allocated
apnic|JP|asn|10124|1|20110721|allocated
apnic|IN|asn|10125|1|20080107|allocated
apnic|TW|asn|10126|1|20020802|allocated
apnic|HK|asn|10127|1|20011120|allocated
apnic|AU|asn|10128|1|20040401|allocated
apnic|AU|asn|10129|1|20000804|allocated
apnic|FM|asn|10130|1|20000804|allocated
apnic|CK|asn|10131|1|20000804|allocated
apnic|HK|asn|10132|1|20000807|allocated
apnic|TW|asn|10133|1|20000809|allocated
apnic|AU|asn|10134|1|20000810|allocated
apnic|TW|asn|10135|1|20000814|allocated
apnic|HK|asn|10136|1|20110722|allocated
apnic|ID|asn|10137|1|20000815|allocated
apnic|HK|asn|10138|1|20000815|allocated
apnic|PH|asn|10139|1|20061121|allocated
apnic|SG|asn|10140|1|20000817|allocated
apnic|PH|asn|10141|1|20070404|allocated
apnic|AU|asn|10142|1|20000822|allocated
apnic|AU|asn|10143|1|20040401|allocated
apnic|AU|asn|10144|1|20000823|allocated
apnic|AU|asn|10145|1|20061004|allocated
apnic|SG|asn|10146|1|20040402|allocated
apnic|HK|asn|10147|1|20000824|allocated
apnic|AU|asn|10148|1|20031007|allocated
apnic|SG|asn|10149|1|20000829|allocated
apnic|AU|asn|10150|1|20041028|allocated
apnic|TH|asn|10151|1|20071122|allocated
apnic|AU|asn|10152|1|20040709|allocated
apnic|AU|asn|10153|1|20201215|allocated
apnic|KR|asn|10154|45|20000901|allocated
apnic|IN|asn|10199|1|20000901|allocated
apnic|NZ|asn|10200|1|20040312|allocated
apnic|IN|asn|10201|1|20041110|allocated
apnic|HK|asn|10202|1|20100506|allocated
apnic|AU|asn|10203|1|20000907|allocated
apnic|MY|asn|10204|1|20000908|allocated
apnic|HK|asn|10205|1|20000908|allocated
apnic|CN|asn|10206|1|20000911|allocated
apnic|AU|asn|10207|1|20100531|allocated
apnic|ID|asn|10208|1|20000913|allocated
apnic|JP|asn|10209|1|20070925|allocated
apnic|AU|asn|10210|1|20100127|allocated
apnic|MY|asn|10211|1|20000921|allocated
apnic|CN|asn|10212|1|20000921|allocated
apnic|AU|asn|10213|1|20000922|allocated
apnic|AU|asn|10214|1|20190530|allocated
apnic|IN|asn|10215|1|20050131|allocated
apnic|AU|asn|10216|1|20000922|allocated
apnic|ID|asn|10217|1|20000927|allocated
apnic|AU|asn|10218|1|20050210|allocated
apnic|MN|asn|10219|1|20030710|allocated
apnic|ID|asn|10220|1|20011004|allocated
apnic|AU|asn|10221|1|20000928|allocated
apnic|HK|asn|10222|1|20161024|allocated
apnic|AU|asn|10223|1|20000929|allocated
apnic|PH|asn|10224|1|20000929|allocated
apnic|IN|asn|10225|1|20000929|allocated
apnic|LA|asn|10226|1|20030708|allocated
apnic|TH|asn|10227|1|20001004|allocated
apnic|HK|asn|10228|1|20001005|allocated
apnic|TW|asn|10229|1|20001005|allocated
apnic|SG|asn|10230|1|20001005|allocated
apnic|HK|asn|10231|1|20001009|allocated
apnic|HK|asn|10232|1|20001009|allocated
apnic|AU|asn|10234|1|20071123|allocated
apnic|AU|asn|10235|1|20001010|allocated
apnic|HK|asn|10236|1|20190204|allocated
apnic|AU|asn|10237|1|20001010|allocated
apnic|HK|asn|10238|1|20001010|allocated
apnic|IN|asn|10239|1|20001012|allocated
apnic|US|asn|10358|1|19970709|allocated
apnic|JP|asn|10807|1|20020801|allocated
apnic|TW|asn|11467|1|20020801|allocated
apnic|US|asn|14768|1|20100322|allocated
apnic|TW|asn|17408|1|20010112|allocated
apnic|AU|asn|17409|1|20001013|allocated
apnic|NZ|asn|17410|1|20001013|allocated
apnic|AF|asn|17411|1|20050617|allocated
apnic|NP|asn|17412|1|20171011|allocated
apnic|TW|asn|17413|10|20001016|allocated
apnic|IN|asn|17423|1|20041126|allocated
apnic|HK|asn|17424|1|20001016|allocated
apnic|TH|asn|17425|1|20001018|allocated
apnic|IN|asn|17426|1|20001018|allocated
apnic|TH|asn|17427|1|20051212|allocated
apnic|CN|asn|17428|5|20001019|allocated
apnic|AU|asn|17434|1|20001019|allocated
apnic|NZ|asn|17435|1|20150901|allocated
apnic|IN|asn|17436|1|20050617|allocated
apnic|AU|asn|17437|1|20001020|allocated
apnic|AU|asn|17438|1|20070411|allocated
apnic|IN|asn|17439|1|20001030|allocated
apnic|ID|asn|17440|1|20001030|allocated
apnic|HK|asn|17441|1|20200826|allocated
apnic|CN|asn|17442|1|20001031|allocated
apnic|IN|asn|17443|1|20001031|allocated
apnic|HK|asn|17444|1|20001031|allocated
apnic|PH|asn|17445|1|20161109|allocated
apnic|AU|asn|17446|1|20100803|allocated
apnic|IN|asn|17447|1|20001102|allocated
apnic|PH|asn|17448|1|20110726|allocated
apnic|HK|asn|17449|1|20001103|allocated
apnic|ID|asn|17450|1|20001106|allocated
apnic|ID|asn|17451|1|20001107|allocated
apnic|PH|asn|17452|1|20001108|allocated
apnic|IN|asn|17453|1|20001108|allocated
apnic|ID|asn|17454|1|20070405|allocated
apnic|AU|asn|17455|1|20161111|allocated
apnic|GU|asn|17456|1|20050616|allocated
apnic|AU|asn|17457|1|20001109|allocated
apnic|IO|asn|17458|1|20001109|allocated
apnic|AU|asn|17459|1|20001109|allocated
apnic|TH|asn|17460|1|20110727|allocated
apnic|AU|asn|17461|1|20001113|allocated
apnic|AU|asn|17462|1|20110728|allocated
apnic|AU|asn|17463|1|20161111|allocated
apnic|MY|asn|17464|1|20001116|allocated
apnic|IN|asn|17465|1|20001116|allocated
apnic|IN|asn|17466|1|20050131|allocated
apnic|AU|asn|17467|1|20100924|allocated
apnic|TH|asn|17468|1|20001117|allocated
apnic|BD|asn|17469|1|20001117|allocated
apnic|LK|asn|17470|1|20060515|allocated
apnic|BD|asn|17471|1|20050216|allocated
apnic|NZ|asn|17472|1|20001120|allocated
apnic|AU|asn|17473|1|20110728|allocated
apnic|NZ|asn|17474|1|20150904|allocated
apnic|TH|asn|17475|1|20060106|allocated
apnic|AU|asn|17477|1|20001121|allocated
apnic|TH|asn|17478|1|20110802|allocated
apnic|TH|asn|17479|1|20001121|allocated
apnic|NC|asn|17480|1|20001121|allocated
apnic|AU|asn|17481|1|20060712|allocated
apnic|BT|asn|17482|1|20190612|allocated
apnic|IN|asn|17483|1|20001124|allocated
apnic|NZ|asn|17484|1|20111124|allocated
apnic|HK|asn|17485|1|20001127|allocated
apnic|AU|asn|17486|1|20001127|allocated
apnic|HK|asn|17487|1|20001128|allocated
apnic|IN|asn|17488|1|20001128|allocated
apnic|TH|asn|17489|1|20001129|allocated
apnic|CN|asn|17490|1|20001130|allocated
apnic|NZ|asn|17491|1|20161115|allocated
apnic|NZ|asn|17492|1|20031112|allocated
apnic|SG|asn|17493|1|20110719|allocated
apnic|BD|asn|17494|1|20001207|allocated
apnic|IN|asn|17495|1|20001208|allocated
apnic|AU|asn|17496|1|20110802|allocated
apnic|HK|asn|17497|1|20181023|allocated
apnic|AU|asn|17498|1|20050407|allocated
apnic|TH|asn|17499|1|20060907|allocated
apnic|HK|asn|17500|1|20001212|allocated
apnic|NP|asn|17501|1|20001212|allocated
apnic|TW|asn|17502|1|20001212|allocated
apnic|JP|asn|17503|32|20001212|allocated
apnic|AU|asn|17535|1|20001213|allocated
apnic|AU|asn|17536|1|20091110|allocated
apnic|HK|asn|17537|1|20001213|allocated
apnic|ID|asn|17538|1|20001214|allocated
apnic|PK|asn|17539|1|20010315|allocated
apnic|HK|asn|17540|1|20001215|allocated
apnic|AU|asn|17541|1|20050105|allocated
apnic|NZ|asn|17542|1|20071106|allocated
apnic|AU|asn|17543|1|20001219|allocated
apnic|US|asn|17544|1|20020827|allocated
apnic|AU|asn|17545|1|20001227|allocated
apnic|AU|asn|17546|1|20011004|allocated
apnic|SG|asn|17547|1|20001229|allocated
apnic|SG|asn|17548|1|20100813|allocated
apnic|SG|asn|17549|1|20010102|allocated
apnic|PH|asn|17550|1|20031223|allocated
apnic|AU|asn|17551|1|20010104|allocated
apnic|TH|asn|17552|1|20010105|allocated
apnic|ID|asn|17553|1|20100324|allocated
apnic|HK|asn|17554|1|20010105|allocated
apnic|HK|asn|17555|1|20020430|allocated
apnic|TH|asn|17556|1|20030701|allocated
apnic|PK|asn|17557|1|20010105|allocated
apnic|SG|asn|17558|1|20010108|allocated
apnic|AU|asn|17559|1|20010110|allocated
apnic|SG|asn|17560|1|20010110|allocated
apnic|AU|asn|17562|1|20010112|allocated
apnic|PK|asn|17563|1|20010112|allocated
apnic|MY|asn|17564|1|20060104|allocated
apnic|TH|asn|17565|1|20050318|allocated
apnic|AU|asn|17566|1|20100803|allocated
apnic|KR|asn|17567|50|20010117|allocated
apnic|SG|asn|17617|1|20010117|allocated
apnic|AU|asn|17618|1|20050718|allocated
apnic|HK|asn|17619|1|20010118|allocated
apnic|CN|asn|17620|4|20010118|allocated
apnic|IN|asn|17624|1|20050303|allocated
apnic|IN|asn|17625|1|20010122|allocated
apnic|LK|asn|17627|1|20010122|allocated
apnic|AU|asn|17628|1|20010123|allocated
apnic|CN|asn|17629|1|20021118|allocated
apnic|HK|asn|17630|1|20030718|allocated
apnic|AU|asn|17631|1|20010124|allocated
apnic|AU|asn|17632|1|20050106|allocated
apnic|CN|asn|17633|1|20021118|allocated
apnic|TH|asn|17634|1|20010130|allocated
apnic|AU|asn|17635|1|20010130|allocated
apnic|PH|asn|17636|1|20010215|allocated
apnic|AU|asn|17637|1|20010216|allocated
